,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
1490,20241216,300010.SZ,豆神教育,软件服务,北京,132.67,11.28,20.67,19.3,8.13,2.11,35.0,1.69,0.06,0.52,18.08,20091030,-42.06,-2.04,-12.93,209.82,45.39,19.6,47974
1491,20241216,300011.SZ,鼎汉技术,运输设备,北京,227.91,5.02,5.59,37.95,27.66,3.8,11.56,2.07,0.03,2.38,3.59,20091030,-4.4,-0.79,20.27,172.17,29.9,1.36,33929
1492,20241216,300012.SZ,华测检测,电器仪表,深圳,22.57,14.32,16.83,89.32,39.16,26.19,4.14,0.25,0.45,4.01,3.33,20091030,44.24,2.63,7.71,0.79,50.88,17.11,49606
1493,20241216,300013.SZ,*ST新宁,仓储物流,河南,0.0,4.46,4.47,5.51,2.26,1.11,7.58,1.7,-0.07,-0.38,-10.48,20091030,-13.85,-3.1,17.4,29.19,18.76,-9.33,16602
1494,20241216,300014.SZ,亿纬锂能,电气设备,广东,22.47,18.61,20.46,1008.45,400.2,276.56,182.75,8.93,1.56,17.9,2.61,20091030,163.25,7.98,-4.16,-6.88,17.38,9.62,157158
1495,20241216,300015.SZ,爱尔眼科,医疗保健,湖南,28.88,79.31,93.27,329.79,91.52,50.95,10.12,0.11,0.37,2.19,6.51,20091030,104.36,1.12,1.58,8.5,51.02,22.5,372778
1496,20241216,300016.SZ,北陆药业,化学制药,北京,107.38,4.91,4.92,30.11,12.14,9.05,1.35,0.27,0.05,3.18,2.23,20091030,7.9,1.61,12.3,1156.34,50.04,2.6,29865
1497,20241216,300017.SZ,网宿科技,软件服务,上海,43.65,22.83,24.41,119.84,77.8,7.5,24.57,1.01,0.18,3.93,2.6,20091030,41.25,1.69,2.64,0.79,30.45,12.06,144848
1498,20241216,300018.SZ,中元股份,电气设备,湖北,40.29,3.81,4.81,14.83,9.34,0.37,6.05,1.26,0.14,2.66,2.8,20091030,1.34,0.28,23.2,43.97,46.44,19.59,27613
1499,20241216,300019.SZ,硅宝科技,化工原料,四川,29.32,3.46,3.93,39.42,24.98,7.85,8.55,2.17,0.41,6.36,2.48,20091030,11.33,2.88,11.51,-29.15,20.64,7.55,30861
1500,20241216,300020.SZ,*ST银江,软件服务,浙江,0.0,7.67,7.95,68.39,45.92,2.1,23.92,3.01,-0.21,5.09,0.69,20091030,7.26,0.91,-44.74,-224.3,16.74,-31.26,43233
1501,20241216,300021.SZ,大禹节水,建筑工程,甘肃,96.69,7.01,8.54,82.17,55.96,3.91,4.97,0.58,0.03,2.18,2.07,20091030,4.42,0.52,2.17,-17.66,22.98,0.73,28479
1502,20241216,300022.SZ,吉峰科技,农用机械,四川,0.0,3.8,4.94,21.01,18.2,1.28,5.52,1.12,-0.05,1.1,5.39,20091030,-5.21,-1.05,4.07,-530.32,12.28,0.08,26655
1503,20241216,300024.SZ,机器人,专用机械,辽宁,0.0,15.23,15.66,121.49,83.23,13.21,27.5,1.76,-0.06,2.78,7.56,20091030,-1.25,-0.08,0.75,-25.32,14.4,-4.37,144050
1504,20241216,300025.SZ,华星创业,通信设备,浙江,0.0,4.32,5.09,9.62,6.24,1.22,3.31,0.65,-0.08,1.25,11.44,20091030,-2.02,-0.4,-3.16,-129.66,10.53,-8.37,17461
1505,20241216,300026.SZ,红日药业,中成药,天津,56.61,26.86,30.04,113.72,62.78,29.43,5.89,0.2,0.06,2.92,1.45,20091030,49.07,1.63,-9.78,-66.94,52.2,4.33,110822
1506,20241216,300027.SZ,华谊兄弟,影视音像,浙江,0.0,24.85,27.75,36.77,9.83,2.61,24.77,0.89,-0.02,0.22,15.51,20091030,-41.41,-1.49,-16.24,84.93,42.61,-10.73,103903
1507,20241216,300029.SZ,ST天龙,建筑工程,江苏,0.0,2.0,2.01,2.8,2.55,0.01,8.39,4.18,-0.03,0.08,71.23,20091225,-10.49,-5.23,-43.22,34.23,13.55,-4.2,8140
1508,20241216,300030.SZ,阳普医疗,医疗保健,广东,0.0,2.72,3.09,13.31,6.2,3.03,3.99,1.29,-0.14,2.2,3.34,20091225,-0.76,-0.24,-10.78,-1434.95,40.04,-10.59,32414
1509,20241216,300031.SZ,宝通科技,互联网,江苏,27.67,3.49,4.16,58.7,27.56,9.51,15.56,3.75,0.57,9.24,2.28,20091225,16.73,4.03,1.24,129.83,40.65,11.3,41949
1510,20241216,300032.SZ,金龙机电,元器件,浙江,0.0,8.03,8.03,17.72,9.47,4.51,29.66,3.69,-0.07,0.9,6.24,20091225,-31.87,-3.97,-53.23,-1352.44,12.45,-5.74,39438
1511,20241216,300033.SZ,同花顺,软件服务,浙江,184.67,2.73,5.38,92.78,77.02,6.41,3.57,0.66,1.21,12.61,23.63,20091225,55.0,10.23,-1.59,-15.53,85.69,27.88,71712
1512,20241216,300034.SZ,钢研高纳,航空,北京,40.09,7.66,7.75,74.5,51.21,10.44,9.46,1.22,0.3,4.51,3.59,20091225,15.94,2.06,4.74,-0.17,31.43,12.98,39375
1513,20241216,300035.SZ,中科电气,电气设备,湖南,40.27,5.83,6.85,114.73,62.77,33.17,26.85,3.92,0.27,6.64,2.16,20091225,11.01,1.61,10.27,426.25,19.41,6.7,51750
1514,20241216,300036.SZ,超图软件,软件服务,北京,262.15,4.37,4.93,41.18,26.65,2.56,16.61,3.37,0.06,5.8,3.22,20091225,7.44,1.51,-25.35,-80.58,62.45,2.64,46800
1515,20241216,300037.SZ,新宙邦,化工原料,深圳,30.1,5.46,7.54,171.43,79.01,37.44,28.92,3.84,0.93,12.3,3.04,20100108,52.45,6.96,1.51,-12.0,27.09,12.48,30443
1516,20241216,300039.SZ,上海凯宝,中成药,上海,24.76,9.17,10.46,43.28,20.15,2.69,0.09,0.01,0.21,3.68,1.86,20100108,19.1,1.83,-2.87,10.68,81.3,19.32,58124
1517,20241216,300040.SZ,九洲集团,新型电力,黑龙江,40.29,4.61,5.88,72.98,19.38,33.09,10.44,1.78,0.12,4.84,1.38,20100108,10.94,1.86,21.05,0.33,31.65,8.11,47415
1518,20241216,300041.SZ,回天新材,化工原料,湖北,22.87,5.44,5.59,65.48,38.16,17.24,8.77,1.57,0.29,5.0,1.78,20100108,14.01,2.5,-1.91,-44.86,18.29,5.4,31537
1519,20241216,300042.SZ,朗科科技,IT设备,深圳,0.0,2.0,2.0,12.4,9.4,0.59,5.36,2.67,-0.34,5.29,4.29,20100108,2.75,1.37,-43.12,-85.33,9.84,-12.41,20900
1520,20241216,300043.SZ,星辉娱乐,互联网,广东,0.0,12.44,12.44,41.83,6.48,11.51,0.53,0.04,-0.19,1.36,3.79,20100120,3.42,0.27,-29.48,-502.79,23.7,-22.39,51461
1521,20241216,300044.SZ,赛为智能,软件服务,深圳,0.0,7.64,7.64,15.34,8.8,0.1,9.56,1.25,-0.02,0.81,9.32,20100120,-11.36,-1.49,-50.1,-201.43,35.42,-12.15,108148
1522,20241216,300045.SZ,华力创通,IT设备,北京,0.0,4.86,6.63,24.42,14.31,1.27,10.55,1.59,-0.04,2.58,9.13,20100120,-0.43,-0.06,6.86,-533.29,35.9,-6.45,108266
1523,20241216,300046.SZ,台基股份,半导体,湖北,365.89,2.37,2.37,12.21,10.08,1.03,8.27,3.5,0.08,4.71,8.12,20100120,0.32,0.14,4.35,-50.18,30.63,6.72,55203
1524,20241216,300047.SZ,天源迪科,软件服务,深圳,197.04,5.5,6.38,64.49,45.1,3.94,14.73,2.31,0.05,5.23,2.54,20100120,11.06,1.73,39.37,-9.64,9.31,1.32,103874
1525,20241216,300048.SZ,合康新能,电气设备,北京,409.01,11.16,11.17,43.95,33.02,7.39,9.2,0.82,0.01,1.53,3.46,20100120,-4.0,-0.36,213.64,130.62,15.02,0.77,27553
1526,20241216,300049.SZ,福瑞股份,医疗保健,内蒙,69.17,2.34,2.66,28.25,13.19,1.58,7.3,2.75,0.38,6.03,5.87,20100120,8.0,3.01,21.42,39.42,76.5,16.24,21699
1527,20241216,300050.SZ,世纪鼎利,通信设备,广东,0.0,5.45,5.45,6.71,4.19,1.0,17.76,3.26,-0.04,0.85,8.69,20100120,-19.11,-3.51,-26.84,-42.02,29.67,-9.79,55973
1528,20241216,300051.SZ,琏升科技,综合类,江苏,0.0,3.66,3.72,32.35,4.4,14.68,6.76,1.82,-0.18,0.7,11.91,20100211,-7.72,-2.08,112.47,-241.66,-4.31,-67.39,22554
1529,20241216,300052.SZ,中青宝,互联网,深圳,0.0,2.62,2.62,7.85,1.68,2.78,3.85,1.47,-0.14,1.7,12.48,20100211,-1.9,-0.72,-9.87,-4008.33,21.85,-19.79,64672
1530,20241216,300053.SZ,航宇微,半导体,广东,0.0,6.35,6.97,26.7,11.54,4.16,19.79,2.84,-0.09,2.88,5.24,20100211,-7.29,-1.05,-33.55,-208.76,42.54,-30.05,70932
1531,20241216,300054.SZ,鼎龙股份,化工原料,湖北,48.82,7.28,9.38,72.16,29.16,18.07,12.43,1.32,0.4,4.63,5.64,20100211,19.59,2.09,29.54,113.51,46.45,19.46,37000
1532,20241216,300055.SZ,万邦达,石油加工,北京,710.62,6.33,8.37,79.28,26.05,26.87,33.66,4.02,0.01,6.13,0.94,20100226,8.13,0.97,-16.68,-88.04,5.65,0.47,35407
1533,20241216,300056.SZ,中创环保,环境保护,福建,0.0,3.85,3.85,9.82,5.35,2.52,9.24,2.4,-0.03,0.75,19.47,20100226,-10.42,-2.7,-18.04,84.77,16.7,-10.15,13687
1534,20241216,300057.SZ,万顺新材,铝,广东,0.0,7.38,9.11,105.3,56.28,33.68,36.65,4.02,-0.04,5.94,0.93,20100226,8.66,0.95,23.19,-337.4,5.12,-0.86,34979
1535,20241216,300058.SZ,蓝色光标,广告包装,北京,175.12,24.5,25.27,211.95,151.75,0.92,38.15,1.51,0.05,3.15,3.61,20100226,14.96,0.59,25.09,-57.23,2.82,0.26,167262
1536,20241216,300059.SZ,东方财富,证券,上海,50.46,133.59,157.86,3264.81,2944.41,23.87,224.67,1.42,0.38,4.87,5.28,20100319,370.27,2.35,-26.84,-2.69,83.72,269.4,907685
1537,20241216,300061.SZ,旗天科技,互联网,上海,0.0,6.21,6.59,15.64,12.35,0.06,18.86,2.86,-0.03,1.13,13.94,20100319,-18.16,-2.75,-26.15,36.34,30.81,-3.74,75795
1538,20241216,300062.SZ,中能电气,电气设备,福建,0.0,3.86,5.58,29.85,22.4,3.83,3.71,0.66,-0.01,2.29,2.66,20100319,3.09,0.55,-11.59,-114.83,19.25,-0.63,34740
1539,20241216,300063.SZ,天龙集团,互联网,广东,151.67,6.25,7.59,30.09,25.68,1.4,12.87,1.7,0.06,2.12,6.08,20100326,-4.62,-0.61,-13.06,-6.86,6.04,0.98,59422
1540,20241216,300065.SZ,海兰信,船舶,北京,485.66,6.56,7.2,22.88,16.31,2.64,14.66,2.03,0.01,2.36,3.87,20100326,-4.84,-0.67,-48.02,16.54,37.14,3.78,45712
1541,20241216,300066.SZ,三川智慧,电器仪表,江西,50.95,10.06,10.4,30.7,19.32,2.01,0.58,0.06,0.07,2.4,1.95,20100326,11.85,1.14,-26.75,-55.96,14.94,4.63,40422
1542,20241216,300067.SZ,安诺其,染料涂料,上海,423.23,9.37,11.54,36.0,12.59,5.99,6.4,0.55,0.01,2.21,2.71,20100421,7.06,0.61,26.24,234.09,17.76,2.01,63247
1543,20241216,300068.SZ,南都电源,电气设备,浙江,50.13,8.3,8.73,198.16,119.37,45.04,40.65,4.66,0.28,6.24,3.03,20100421,4.39,0.5,-28.72,-46.1,10.26,2.87,104516
1544,20241216,300069.SZ,金利华电,电气设备,山西,88.36,1.17,1.17,5.2,2.49,0.67,2.61,2.23,0.14,2.21,7.32,20100421,-1.38,-1.18,39.23,3908.49,30.03,9.69,7726
1545,20241216,300070.SZ,碧水源,环境保护,北京,0.0,34.35,36.24,790.59,257.81,7.63,108.37,2.99,-0.01,7.49,0.75,20100421,121.53,3.35,-11.88,-110.8,27.77,0.94,87229
1546,20241216,300071.SZ,福石控股,广告包装,北京,0.0,9.25,9.64,13.89,11.68,0.06,3.13,0.32,-0.03,0.26,24.53,20100421,-10.04,-1.04,8.84,-80.28,24.56,-3.5,46371
1547,20241216,300072.SZ,海新能科,化工原料,北京,0.0,23.31,23.5,100.45,49.35,22.55,10.04,0.43,-0.27,2.67,1.6,20100427,24.1,1.03,-65.55,-107.84,-0.76,-38.25,57477
1548,20241216,300073.SZ,当升科技,电气设备,北京,34.41,5.05,5.07,168.88,117.32,37.95,71.63,14.14,0.92,25.98,1.62,20100427,53.72,10.61,-55.95,-68.87,13.13,7.92,88059
1549,20241216,300074.SZ,华平股份,软件服务,上海,0.0,5.33,5.34,16.12,9.06,2.91,2.27,0.43,-0.11,1.9,2.66,20100427,2.28,0.43,-37.75,-399.64,42.71,-30.77,29877
1550,20241216,300075.SZ,数字政通,软件服务,北京,425.09,5.14,6.21,47.77,36.8,1.13,19.4,3.12,0.03,6.38,2.93,20100427,13.55,2.18,-34.45,-88.76,36.51,2.99,74517
1551,20241216,300076.SZ,GQY视讯,IT设备,浙江,0.0,4.24,4.24,10.69,7.48,0.55,5.08,1.2,-0.06,2.27,4.48,20100430,-0.01,0.0,-6.2,-280.69,15.57,-29.26,25103
1552,20241216,300077.SZ,国民技术,半导体,深圳,0.0,5.66,5.83,37.21,17.45,5.44,24.46,4.2,-0.26,1.85,15.09,20100430,-21.67,-3.72,8.01,57.49,19.99,-20.22,86594
1553,20241216,300078.SZ,思创医惠,软件服务,浙江,0.0,11.07,11.25,23.97,14.16,3.63,16.59,1.47,-0.31,0.52,7.85,20100430,-21.73,-1.93,-29.54,-154.07,16.51,-50.61,45388
1554,20241216,300079.SZ,数码视讯,通信设备,北京,312.36,12.81,14.28,44.93,28.59,2.25,8.91,0.62,0.02,2.95,2.21,20100430,16.8,1.18,-29.26,-36.9,62.83,5.89,80000
1555,20241216,300080.SZ,易成新能,电气设备,河南,0.0,18.71,18.73,137.0,71.39,35.05,17.06,0.91,-0.19,2.88,1.7,20100625,17.65,0.94,-63.22,-541.41,4.59,-19.44,47332
1556,20241216,300081.SZ,恒信东方,文教休闲,北京,0.0,6.05,6.05,19.9,9.94,0.6,22.14,3.66,-0.24,2.35,3.95,20100520,-13.6,-2.25,-4.5,-42.43,13.99,-61.24,52746
1557,20241216,300082.SZ,奥克股份,化工原料,辽宁,0.0,6.78,6.8,54.0,21.21,17.76,16.57,2.44,-0.2,4.12,1.81,20100520,1.92,0.28,0.69,31.07,1.63,-4.29,31904
1558,20241216,300083.SZ,创世纪,机床制造,广东,47.13,14.93,16.65,104.43,56.54,12.7,52.21,3.14,0.12,3.07,2.48,20100520,-18.81,-1.13,17.59,24.35,23.16,6.45,78586
1559,20241216,300084.SZ,海默科技,专用机械,甘肃,0.0,3.41,5.1,19.57,11.34,2.95,12.68,2.48,-0.14,2.62,2.41,20100520,-6.39,-1.25,-14.56,-2926.57,41.19,-17.06,17271
1560,20241216,300085.SZ,银之杰,软件服务,深圳,0.0,6.35,7.07,11.57,7.29,0.11,3.37,0.48,-0.09,0.85,54.54,20100526,-4.22,-0.6,-15.03,-16.18,24.12,-9.73,181606
1561,20241216,300086.SZ,康芝药业,化学制药,海南,0.0,4.41,4.55,20.88,5.22,8.33,8.6,1.89,-0.27,2.78,2.18,20100526,-1.71,-0.38,-19.46,-500.08,53.46,-34.26,35479
1562,20241216,300087.SZ,荃银高科,种植业,安徽,0.0,8.96,9.47,75.92,58.66,5.02,1.46,0.15,-0.09,1.86,6.65,20100526,6.07,0.64,32.26,-892.84,16.49,-5.8,60300
1563,20241216,300088.SZ,长信科技,元器件,安徽,43.49,24.43,24.55,160.8,74.89,54.04,11.2,0.46,0.12,3.4,2.04,20100526,42.53,1.73,37.19,-4.14,9.01,3.75,131038
1564,20241216,300091.SZ,金通灵,机械基件,江苏,0.0,13.35,14.89,52.05,28.63,9.27,13.5,0.91,-0.09,1.25,2.48,20100625,-10.32,-0.69,1.17,-34.65,14.42,-14.86,41710
1565,20241216,300092.SZ,科新机电,专用机械,四川,17.57,2.1,2.74,22.54,18.65,2.22,7.63,2.79,0.52,5.86,2.09,20100708,5.0,1.83,-9.95,5.07,27.79,13.61,21295
1566,20241216,300093.SZ,金刚光伏,电气设备,甘肃,0.0,2.15,2.16,29.72,3.51,21.01,7.3,3.38,-1.62,-1.61,-11.59,20100708,-13.39,-6.2,-80.22,-102.63,-201.0,-478.67,39622
1567,20241216,300094.SZ,国联水产,渔业,广东,0.0,11.05,11.28,47.7,35.02,10.34,19.51,1.73,-0.07,2.21,2.23,20100708,-7.0,-0.62,-24.14,66.17,11.64,-3.02,60111
1568,20241216,300095.SZ,华伍股份,专用机械,江西,95.36,3.36,4.2,35.88,24.51,5.16,11.21,2.67,0.06,4.87,1.5,20100728,5.62,1.34,-10.01,-69.1,25.2,2.18,24715
1569,20241216,300096.SZ,ST易联众,软件服务,福建,0.0,4.29,4.3,9.55,7.6,0.57,1.03,0.24,-0.16,0.67,5.69,20100728,-2.73,-0.63,-29.72,-153.1,46.38,-23.96,22058
1570,20241216,300097.SZ,ST智云,专用机械,辽宁,105.01,2.7,2.89,10.18,6.75,1.03,12.94,4.48,0.04,2.21,2.8,20100728,-9.78,-3.39,-9.26,-92.68,41.21,3.57,33246
1571,20241216,300098.SZ,高新兴,软件服务,广东,0.0,15.42,17.38,49.98,29.01,2.54,23.19,1.33,-0.03,1.63,4.26,20100728,-13.29,-0.76,-20.31,31.19,34.83,-4.87,93778
1572,20241216,300099.SZ,尤洛卡,电器仪表,山东,67.47,5.81,7.37,26.56,15.99,2.98,11.03,1.5,0.08,3.2,2.17,20100806,3.95,0.54,2.47,-23.14,48.29,12.19,37839
1573,20241216,300100.SZ,双林股份,汽车配件,浙江,24.05,3.87,4.01,54.59,31.56,16.14,14.66,3.66,0.91,6.2,4.73,20100806,5.04,1.26,12.25,274.0,20.4,11.34,32968
1574,20241216,300101.SZ,振芯科技,通信设备,四川,139.96,5.66,5.68,27.44,21.8,1.34,2.9,0.51,0.13,3.09,7.55,20100806,8.41,1.48,-8.43,-50.56,56.28,12.5,48776
1575,20241216,300102.SZ,乾照光电,半导体,福建,181.56,9.15,9.2,64.48,27.53,28.24,30.18,3.28,0.05,4.41,2.91,20100812,2.36,0.26,2.26,155.95,15.51,2.6,85800
1576,20241216,300103.SZ,达刚控股,专用机械,陕西,0.0,2.22,3.18,10.01,6.58,2.4,2.51,0.79,-0.09,1.89,4.31,20100812,-0.37,-0.12,-28.63,17.31,18.04,-23.39,12452
1577,20241216,300105.SZ,龙源技术,电器仪表,山东,121.97,5.13,5.16,28.91,20.82,3.08,6.84,1.33,0.04,3.66,2.01,20100820,5.6,1.09,-6.57,37.24,18.38,4.06,26494
1578,20241216,300106.SZ,西部牧业,乳制品,新疆,0.0,2.11,2.11,11.7,6.84,3.31,6.21,2.94,-0.2,2.37,4.82,20100820,-3.54,-1.68,-19.81,-96.34,10.09,-5.55,24800
1579,20241216,300107.SZ,建新股份,化工原料,河北,337.86,3.46,5.62,16.69,7.79,5.45,2.74,0.49,0.02,2.68,4.09,20100820,5.21,0.93,-4.23,28.45,11.24,3.05,47728
1580,20241216,300108.SZ,*ST吉药,中成药,吉林,0.0,6.56,6.66,17.83,3.37,5.0,16.01,2.4,-0.35,-0.77,-2.7,20100825,-28.07,-4.22,7.07,-60.46,37.05,-115.35,19476
1581,20241216,300109.SZ,新开源,化工原料,河南,19.13,4.48,4.85,43.04,13.03,8.76,19.48,4.02,0.66,7.23,2.26,20100825,9.31,1.92,-7.92,-23.13,52.1,28.08,30800
1582,20241216,300110.SZ,华仁药业,化学制药,山东,37.22,11.81,11.82,48.73,25.39,10.2,5.28,0.45,0.08,2.34,1.71,20100825,9.7,0.82,-11.7,-30.31,36.1,9.36,45000
1583,20241216,300111.SZ,向日葵,化学制药,浙江,1303.34,12.87,12.87,10.16,8.54,0.76,5.36,0.42,0.002,0.53,7.11,20100827,-12.09,-0.94,-3.48,-88.36,23.91,2.18,70444
1584,20241216,300112.SZ,万讯自控,电器仪表,深圳,135.9,2.38,2.92,17.46,10.15,4.17,5.4,1.85,0.05,3.78,2.65,20100827,2.48,0.85,-1.7,-62.98,46.66,2.54,24498
1585,20241216,300113.SZ,顺网科技,互联网,浙江,43.93,5.29,6.94,26.93,11.43,1.59,3.13,0.45,0.32,3.1,5.77,20100827,13.6,1.96,25.96,34.92,41.73,16.82,47489
1586,20241216,300114.SZ,中航电测,电器仪表,陕西,297.11,5.91,5.91,41.36,24.66,8.83,0.95,0.16,0.18,4.22,16.41,20100827,14.11,2.39,-3.05,4.08,36.91,8.73,65905
1587,20241216,300115.SZ,长盈精密,元器件,深圳,29.23,12.0,13.52,201.86,109.99,57.25,38.19,2.82,0.47,5.73,2.99,20100902,23.52,1.74,23.56,38159.22,18.7,5.29,72588
1588,20241216,300117.SZ,*ST嘉寓,电气设备,北京,0.0,7.17,7.17,21.13,11.03,3.01,1.48,0.21,-0.29,-2.36,-0.61,20100902,-26.03,-3.63,-56.07,-67.14,-4.16,-52.81,22533
1589,20241216,300118.SZ,东方日升,电气设备,浙江,0.0,9.27,11.4,465.76,187.33,173.45,98.36,8.63,-1.37,11.66,1.16,20100902,23.61,2.07,-46.81,-221.9,8.61,-10.44,84320
1590,20241216,300119.SZ,瑞普生物,农业综合,天津,28.44,3.35,4.66,74.36,33.48,18.11,21.91,4.7,0.53,9.77,2.04,20100917,17.33,3.72,10.06,-10.58,49.39,15.12,19000
1591,20241216,300120.SZ,经纬辉开,元器件,天津,73.12,5.3,5.74,46.5,28.6,6.7,22.88,3.98,0.11,5.26,2.12,20100917,0.88,0.15,3.27,-5.93,11.94,2.51,37181
1592,20241216,300121.SZ,阳谷华泰,化工原料,山东,23.65,4.32,4.49,44.91,26.36,12.87,10.59,2.36,0.45,7.57,1.72,20100917,14.7,3.28,-3.5,-28.67,19.01,7.3,39730
1593,20241216,300122.SZ,智飞生物,生物制药,重庆,23.52,14.14,23.94,537.1,454.58,36.22,0.0,0.0,0.9,13.14,2.14,20100928,280.94,11.74,-41.98,-67.07,27.23,9.44,133603
1594,20241216,300123.SZ,亚光科技,半导体,湖南,0.0,10.0,10.22,59.86,29.82,12.13,34.25,3.35,-0.08,2.35,2.91,20100928,-20.7,-2.03,-32.14,-1708.72,28.36,-9.09,90956
1595,20241216,300124.SZ,汇川技术,电器仪表,深圳,36.06,22.81,26.92,530.59,289.53,62.02,55.63,2.07,1.25,9.89,6.06,20100928,172.65,6.41,26.22,1.04,31.02,13.45,109074
1596,20241216,300125.SZ,ST聆达,电气设备,辽宁,0.0,2.65,2.68,12.37,2.69,5.58,6.75,2.52,-2.13,-0.59,-12.46,20101013,-11.07,-4.14,-93.67,-6898.73,-68.76,-1173.06,13273
1597,20241216,300126.SZ,锐奇股份,轻工机械,上海,0.0,2.1,3.04,12.57,8.5,0.88,4.73,1.56,-0.05,3.5,1.81,20101013,2.57,0.84,-20.31,-358.06,13.39,-4.88,14851
1598,20241216,300127.SZ,银河磁体,矿物制品,四川,58.47,2.31,3.23,15.02,11.54,3.01,4.96,1.54,0.35,4.38,6.27,20101013,4.36,1.35,-6.32,-21.98,33.26,19.3,25192
1599,20241216,300128.SZ,锦富技术,元器件,江苏,0.0,12.99,12.99,39.28,19.87,6.84,9.94,0.77,-0.12,0.71,8.14,20101013,-12.32,-0.95,17.01,-59.26,12.45,-14.97,34336
1600,20241216,300129.SZ,泰胜风能,电气设备,上海,35.98,6.65,9.35,89.48,69.29,10.97,15.62,1.67,0.16,4.7,1.63,20101019,17.78,1.9,-0.94,-36.78,16.55,5.23,45347
1601,20241216,300130.SZ,新国都,IT设备,深圳,33.76,4.27,5.6,61.94,50.3,0.63,20.91,3.73,0.53,7.64,3.13,20101019,14.78,2.64,-15.53,-46.18,41.99,12.07,46368
1602,20241216,300131.SZ,英唐智控,元器件,深圳,149.55,10.42,11.35,36.23,23.0,1.42,0.49,0.04,0.04,1.53,5.31,20101019,5.14,0.45,11.27,19.57,7.84,1.01,83054
1603,20241216,300132.SZ,青松股份,化工原料,福建,71.38,5.08,5.17,22.67,13.9,3.53,11.62,2.25,0.06,2.47,2.38,20101026,-4.63,-0.9,-3.79,150.07,16.56,2.23,22397
1604,20241216,300133.SZ,华策影视,影视音像,浙江,80.2,16.24,19.01,96.93,79.02,0.61,34.98,1.84,0.09,3.74,2.5,20101026,21.31,1.12,-39.05,-49.21,38.1,19.22,72144
1605,20241216,300134.SZ,大富科技,通信设备,安徽,0.0,7.12,7.67,59.74,21.41,22.01,46.04,6.0,-0.29,5.49,2.55,20101026,-12.41,-1.62,-3.96,-1044.75,19.96,-12.33,53676
1606,20241216,300135.SZ,宝利国际,石油加工,江苏,449.93,9.22,9.22,19.46,10.71,3.19,0.35,0.04,0.01,1.03,4.42,20101026,-0.54,-0.06,11.96,175.72,2.66,0.22,41390
1607,20241216,300136.SZ,信维通信,元器件,深圳,34.96,8.25,9.68,137.45,75.1,25.08,2.94,0.3,0.55,7.42,3.46,20101105,58.12,6.01,14.31,3.08,20.8,8.26,101931
1608,20241216,300137.SZ,ST先河,环境保护,河北,436.82,5.28,5.37,22.34,17.94,1.93,3.7,0.69,0.01,3.32,1.76,20101105,7.19,1.34,-9.11,-83.66,38.18,0.74,25233
1609,20241216,300138.SZ,晨光生物,食品,河北,55.39,3.98,4.83,77.5,55.65,14.78,10.22,2.11,0.12,5.75,1.66,20101105,18.83,3.9,1.08,-84.28,7.37,0.87,18170
1610,20241216,300139.SZ,晓程科技,黄金,北京,84.38,2.34,2.74,11.9,5.61,2.38,5.88,2.15,0.15,3.6,4.63,20101112,-0.09,-0.03,28.44,-3.2,54.12,26.07,57810
1611,20241216,300140.SZ,节能环境,环境保护,陕西,23.04,10.2,30.99,312.19,96.68,82.2,83.08,2.68,0.21,4.45,1.48,20101112,23.18,0.75,-8.49,-3.39,37.8,15.86,25817
1612,20241216,300141.SZ,和顺电气,电气设备,江苏,0.0,2.53,2.54,10.97,7.39,2.34,2.38,0.94,-0.002,2.63,3.74,20101112,1.43,0.56,18.87,-130.34,22.46,-0.31,19744
1613,20241216,300142.SZ,沃森生物,生物制药,云南,61.2,15.59,15.99,150.04,73.98,19.88,45.49,2.84,0.16,6.0,2.18,20101112,31.43,1.97,-32.19,-53.67,79.42,16.37,117751
1614,20241216,300143.SZ,盈康生命,医疗保健,山东,67.54,6.42,7.5,25.81,9.39,2.38,23.58,3.14,0.13,2.22,4.47,20101209,-14.31,-1.91,11.26,-12.24,26.16,6.78,16867
1615,20241216,300144.SZ,宋城演艺,旅游景点,浙江,20.2,23.56,26.23,98.04,40.65,26.87,13.56,0.52,0.39,3.07,3.37,20101209,35.65,1.36,24.46,28.04,71.87,51.64,81856
1616,20241216,300145.SZ,中金环境,机械基件,浙江,20.59,19.04,19.21,82.35,53.61,11.5,6.94,0.36,0.13,1.37,2.62,20101209,0.27,0.01,-4.0,16.63,35.29,7.49,38487
1617,20241216,300146.SZ,汤臣倍健,食品,广东,19.44,11.3,17.01,135.52,68.19,19.13,61.56,3.62,0.51,6.66,1.99,20101215,29.17,1.72,-26.33,-54.31,67.93,15.04,69172
1618,20241216,300147.SZ,香雪制药,中成药,广东,0.0,6.57,6.61,80.54,18.58,32.49,21.52,3.25,-0.33,2.58,4.82,20101215,-12.05,-1.82,-11.26,-49.1,31.1,-12.84,60217
1619,20241216,300148.SZ,天舟文化,出版业,湖南,151.83,8.02,8.35,13.53,7.19,2.27,27.66,3.31,0.03,1.14,4.47,20101215,-23.98,-2.87,-0.63,242.29,37.76,6.84,49633
